Transaction_ID,Date,Product,Quantity,Unit_Price,Customer_Type,Store_Region,Category,Sales,Cost,Profit
751,2023-07-21,Vitamin D3 1000IU,3,142.87,Cash,West,Vitamins,428.61,336.46,92.15000000000003
752,2023-03-24,Sleep Aid Tablets,5,35.44,Insurance,West,Sleep Aid,177.2,116.19,61.00999999999999
753,2023-05-25,Amoxicillin 500mg,4,42.83,Insurance,North,Prescription,171.32,109.59,61.72999999999999
754,2023-03-26,Insulin Pen,3,145.59,Insurance,North,Prescription,436.77,313.58,123.19
755,2023-03-19,Amoxicillin 500mg,1,111.53,Cash,South,Prescription,111.53,61.62,49.910000000000004
756,2023-01-01,Cholesterol Med,4,106.44,Insurance,North,Prescription,425.76,244.73,181.03
757,2023-02-20,Amoxicillin 500mg,4,128.67,Cash,West,Prescription,514.68,302.56,212.11999999999995
758,2023-06-22,Blood Pressure Med,3,21.79,Cash,East,Prescription,65.37,39.59,25.78
759,2023-07-24,Antihistamine,4,107.36,Insurance,East,Allergy,429.44,302.16,127.27999999999997
760,2023-09-17,Cough Syrup,3,78.03,Cash,South,Cold & Flu,234.09,198.43,35.66
761,2023-10-15,Cough Syrup,2,125.23,Cash,East,Cold & Flu,250.46,186.79,63.670000000000016
762,2023-02-03,Baby Aspirin,5,78.68,Insurance,North,Pain Relief,393.40000000000003,223.6,169.80000000000004
763,2023-12-14,Allergy Relief,2,94.93,Cash,North,Allergy,189.86,134.36,55.5
764,2023-04-05,Antacid Tablets,3,74.27,Cash,North,Digestive Health,222.81,155.74,67.07
765,2023-03-13,Antihistamine,3,74.33,Insurance,North,Allergy,222.99,132.29,90.70000000000002
766,2023-02-08,Allergy Relief,2,116.36,Insurance,South,Allergy,232.72,192.25,40.47
767,2023-06-03,Sleep Aid Tablets,1,96.14,Cash,East,Sleep Aid,96.14,65.59,30.549999999999997
768,2023-09-07,Cholesterol Med,1,96.82,Insurance,West,Prescription,96.82,82.14,14.679999999999993
769,2023-06-11,Ibuprofen 200mg,1,70.29,Insurance,East,Pain Relief,70.29,47.52,22.770000000000003
770,2023-04-28,Sleep Aid Tablets,3,82.01,Cash,North,Sleep Aid,246.03000000000003,180.19,65.84000000000003
771,2023-09-16,Antacid Tablets,4,113.13,Cash,West,Digestive Health,452.52,263.11,189.40999999999997
772,2023-11-02,Antacid Tablets,3,124.76,Insurance,South,Digestive Health,374.28000000000003,256.86,117.42000000000002
773,2023-09-25,Nasal Spray,4,106.0,Cash,North,Cold & Flu,424.0,263.57,160.43
774,2023-02-23,Nasal Spray,2,138.99,Insurance,North,Cold & Flu,277.98,222.57,55.410000000000025
775,2023-08-24,Acetaminophen 500mg,5,123.95,Insurance,West,Pain Relief,619.75,486.61,133.14
776,2023-08-10,Sleep Aid Tablets,4,86.47,Cash,South,Sleep Aid,345.88,275.75,70.13
777,2023-09-08,Acetaminophen 500mg,1,102.35,Cash,West,Pain Relief,102.35,78.51,23.83999999999999
778,2023-11-09,Amoxicillin 500mg,3,139.31,Insurance,South,Prescription,417.93,334.26,83.67000000000002
779,2023-04-22,Ibuprofen 200mg,2,94.78,Insurance,North,Pain Relief,189.56,115.68,73.88
780,2023-09-12,Vitamin D3 1000IU,1,124.6,Insurance,East,Vitamins,124.6,85.43,39.16999999999999
781,2023-10-30,Baby Aspirin,2,104.88,Insurance,North,Pain Relief,209.76,158.9,50.859999999999985
782,2023-07-26,Vitamin D3 1000IU,5,85.03,Cash,East,Vitamins,425.15,315.13,110.01999999999998
783,2023-08-17,Baby Aspirin,3,40.07,Insurance,East,Pain Relief,120.21000000000001,91.95,28.260000000000005
784,2023-12-07,Nasal Spray,3,66.77,Cash,South,Cold & Flu,200.31,123.65,76.66
785,2023-03-07,Nasal Spray,5,145.32,Cash,West,Cold & Flu,726.5999999999999,421.09,305.50999999999993
786,2023-03-16,Nasal Spray,3,100.38,Insurance,South,Cold & Flu,301.14,248.45,52.69
787,2023-04-13,Antihistamine,4,86.84,Cash,North,Allergy,347.36,249.42,97.94000000000003
788,2023-07-11,Insulin Pen,2,140.28,Cash,West,Prescription,280.56,167.26,113.30000000000001
789,2023-09-09,Baby Aspirin,1,90.04,Insurance,East,Pain Relief,90.04,70.95,19.090000000000003
790,2023-08-14,Sleep Aid Tablets,5,81.28,Cash,East,Sleep Aid,406.4,335.07,71.32999999999998
791,2023-10-21,Acetaminophen 500mg,4,115.1,Cash,North,Pain Relief,460.4,276.64,183.76
792,2023-11-02,Antihistamine,1,108.34,Insurance,West,Allergy,108.34,86.15,22.189999999999998
793,2023-04-08,Cough Syrup,1,33.01,Insurance,North,Cold & Flu,33.01,27.4,5.609999999999999
794,2023-12-04,Vitamin D3 1000IU,5,73.34,Insurance,North,Vitamins,366.70000000000005,304.91,61.79000000000002
795,2023-10-13,Cholesterol Med,4,73.51,Insurance,South,Prescription,294.04,242.36,51.68000000000001
796,2023-12-01,Blood Pressure Med,1,59.84,Insurance,North,Prescription,59.84,42.72,17.120000000000005
797,2023-12-13,Antacid Tablets,1,80.01,Insurance,West,Digestive Health,80.01,52.56,27.450000000000003
798,2023-11-04,Acetaminophen 500mg,4,64.9,Insurance,North,Pain Relief,259.6,143.35,116.25000000000003
799,2023-09-06,Allergy Relief,3,33.91,Cash,West,Allergy,101.72999999999999,57.81,43.91999999999999
800,2023-06-15,Pain Relief Gel,1,64.79,Cash,East,Pain Relief,64.79,43.97,20.820000000000007
801,2023-12-01,Cough Syrup,2,15.48,Insurance,North,Cold & Flu,30.96,20.74,10.220000000000002
802,2023-01-30,Sleep Aid Tablets,4,88.49,Cash,West,Sleep Aid,353.96,214.29,139.67
803,2023-09-04,Cholesterol Med,1,128.78,Cash,East,Prescription,128.78,86.11,42.67
804,2023-04-16,Acetaminophen 500mg,5,110.17,Insurance,West,Pain Relief,550.85,331.83,219.02000000000004
805,2023-02-20,Blood Pressure Med,2,57.26,Cash,East,Prescription,114.52,92.15,22.36999999999999
806,2023-03-22,Antihistamine,1,17.63,Insurance,South,Allergy,17.63,11.27,6.359999999999999
807,2023-05-13,Sleep Aid Tablets,2,34.31,Cash,North,Sleep Aid,68.62,50.06,18.560000000000002
808,2023-10-12,Ibuprofen 200mg,2,84.1,Insurance,North,Pain Relief,168.2,117.88,50.31999999999999
809,2023-05-18,Antacid Tablets,3,35.02,Cash,East,Digestive Health,105.06,59.42,45.64
810,2023-07-03,Acetaminophen 500mg,2,83.88,Cash,South,Pain Relief,167.76,139.69,28.069999999999993
811,2023-11-26,Insulin Pen,3,38.58,Cash,West,Prescription,115.74,81.96,33.78
812,2023-09-30,Nasal Spray,4,128.09,Insurance,South,Cold & Flu,512.36,331.76,180.60000000000002
813,2023-12-06,Nasal Spray,3,62.6,Cash,West,Cold & Flu,187.8,112.2,75.60000000000001
814,2023-03-10,Antacid Tablets,5,40.6,Cash,West,Digestive Health,203.0,132.27,70.72999999999999
815,2023-02-03,Blood Pressure Med,1,122.79,Insurance,North,Prescription,122.79,68.29,54.5
816,2023-09-19,Baby Aspirin,4,54.71,Insurance,East,Pain Relief,218.84,144.23,74.61000000000001
817,2023-02-22,Cholesterol Med,4,21.17,Cash,North,Prescription,84.68,60.08,24.60000000000001
818,2023-07-24,Antihistamine,5,87.71,Cash,North,Allergy,438.54999999999995,355.91,82.63999999999993
819,2023-05-06,Nasal Spray,3,89.33,Cash,North,Cold & Flu,267.99,202.66,65.33000000000001
820,2023-08-23,Acetaminophen 500mg,1,108.63,Cash,West,Pain Relief,108.63,63.38,45.24999999999999
821,2023-02-12,Allergy Relief,3,39.83,Insurance,North,Allergy,119.49,71.02,48.47
822,2023-08-28,Vitamin D3 1000IU,2,69.35,Cash,West,Vitamins,138.7,94.1,44.599999999999994
823,2023-04-21,Baby Aspirin,3,45.94,Cash,East,Pain Relief,137.82,83.89,53.92999999999999
824,2023-09-06,Vitamin D3 1000IU,4,16.74,Insurance,West,Vitamins,66.96,37.39,29.569999999999993
825,2023-05-31,Cough Syrup,1,132.11,Cash,West,Cold & Flu,132.11,104.57,27.54000000000002
826,2023-07-02,Cholesterol Med,3,110.69,Cash,South,Prescription,332.07,184.58,147.48999999999998
827,2023-12-02,Amoxicillin 500mg,1,48.71,Cash,North,Prescription,48.71,38.93,9.780000000000001
828,2023-04-05,Baby Aspirin,1,91.91,Insurance,North,Pain Relief,91.91,54.52,37.38999999999999
829,2023-01-08,Ibuprofen 200mg,2,34.18,Insurance,North,Pain Relief,68.36,57.59,10.769999999999996
830,2023-12-26,Antacid Tablets,2,134.08,Cash,North,Digestive Health,268.16,196.07,72.09000000000003
831,2023-07-03,Cough Syrup,4,21.66,Cash,South,Cold & Flu,86.64,66.76,19.879999999999995
832,2023-10-08,Amoxicillin 500mg,5,5.56,Insurance,South,Prescription,27.799999999999997,16.21,11.589999999999996
833,2023-07-14,Antihistamine,1,77.79,Cash,South,Allergy,77.79,62.9,14.890000000000008
834,2023-12-18,Baby Aspirin,5,89.55,Cash,South,Pain Relief,447.75,358.99,88.75999999999999
835,2023-07-14,Insulin Pen,4,88.95,Insurance,North,Prescription,355.8,265.39,90.41000000000003
836,2023-06-04,Insulin Pen,1,12.9,Insurance,West,Prescription,12.9,9.04,3.860000000000001
837,2023-04-03,Ibuprofen 200mg,1,50.54,Insurance,East,Pain Relief,50.54,38.74,11.799999999999997
838,2023-06-09,Cholesterol Med,5,77.38,Cash,South,Prescription,386.9,213.48,173.42
839,2023-03-02,Nasal Spray,3,36.4,Cash,West,Cold & Flu,109.19999999999999,79.47,29.72999999999999
840,2023-05-02,Sleep Aid Tablets,2,131.53,Cash,South,Sleep Aid,263.06,211.56,51.5
841,2023-02-20,Acetaminophen 500mg,3,17.63,Cash,North,Pain Relief,52.89,34.75,18.14
842,2023-10-04,Cough Syrup,5,75.67,Insurance,North,Cold & Flu,378.35,220.38,157.97000000000003
843,2023-01-05,Pain Relief Gel,2,105.26,Cash,West,Pain Relief,210.52,142.37,68.15
844,2023-04-02,Baby Aspirin,3,42.95,Cash,West,Pain Relief,128.85000000000002,98.97,29.880000000000024
845,2023-06-19,Cough Syrup,2,95.51,Insurance,West,Cold & Flu,191.02,111.21,79.81000000000002
846,2023-11-13,Baby Aspirin,1,125.26,Insurance,North,Pain Relief,125.26,76.64,48.620000000000005
847,2023-01-22,Antacid Tablets,3,32.6,Cash,North,Digestive Health,97.80000000000001,58.12,39.680000000000014
848,2023-11-22,Baby Aspirin,2,138.0,Insurance,East,Pain Relief,276.0,217.79,58.21000000000001
849,2023-01-01,Antacid Tablets,2,85.27,Insurance,West,Digestive Health,170.54,97.01,73.52999999999999
850,2023-05-13,Baby Aspirin,2,48.39,Cash,East,Pain Relief,96.78,73.16,23.620000000000005
851,2023-08-21,Insulin Pen,3,67.47,Cash,South,Prescription,202.41,133.58,68.82999999999998
852,2023-01-12,Insulin Pen,4,50.27,Cash,East,Prescription,201.08,156.19,44.890000000000015
853,2023-12-12,Cholesterol Med,3,110.14,Cash,South,Prescription,330.42,277.33,53.09000000000003
854,2023-02-15,Blood Pressure Med,5,120.46,Insurance,South,Prescription,602.3,351.96,250.33999999999997
855,2023-02-03,Allergy Relief,3,125.78,Insurance,East,Allergy,377.34000000000003,243.13,134.21000000000004
856,2023-03-19,Allergy Relief,2,147.94,Cash,West,Allergy,295.88,234.64,61.24000000000001
857,2023-08-06,Blood Pressure Med,1,119.74,Cash,South,Prescription,119.74,75.42,44.31999999999999
858,2023-10-28,Nasal Spray,3,92.2,Insurance,West,Cold & Flu,276.6,169.98,106.62000000000003
859,2023-03-14,Allergy Relief,3,54.19,Cash,North,Allergy,162.57,129.67,32.900000000000006
860,2023-10-09,Cholesterol Med,2,83.97,Cash,South,Prescription,167.94,142.1,25.840000000000003
861,2023-09-06,Pain Relief Gel,1,10.95,Cash,North,Pain Relief,10.95,7.85,3.0999999999999996
862,2023-02-16,Pain Relief Gel,1,113.0,Cash,East,Pain Relief,113.0,71.58,41.42
863,2023-05-01,Acetaminophen 500mg,5,69.66,Insurance,West,Pain Relief,348.29999999999995,233.21,115.08999999999995
864,2023-08-02,Acetaminophen 500mg,3,7.9,Cash,East,Pain Relief,23.700000000000003,14.24,9.460000000000003
865,2023-08-27,Pain Relief Gel,1,14.06,Insurance,South,Pain Relief,14.06,10.95,3.110000000000001
866,2023-02-25,Cough Syrup,1,61.18,Cash,North,Cold & Flu,61.18,47.85,13.329999999999998
867,2023-12-16,Sleep Aid Tablets,4,89.6,Cash,South,Sleep Aid,358.4,291.21,67.19
868,2023-04-17,Vitamin D3 1000IU,4,72.31,Insurance,East,Vitamins,289.24,161.39,127.85000000000002
869,2023-11-15,Blood Pressure Med,1,94.78,Cash,West,Prescription,94.78,68.11,26.67
870,2023-02-17,Acetaminophen 500mg,5,74.64,Insurance,West,Pain Relief,373.2,229.25,143.95
871,2023-03-02,Sleep Aid Tablets,1,100.95,Cash,South,Sleep Aid,100.95,65.85,35.10000000000001
872,2023-12-03,Sleep Aid Tablets,2,36.77,Cash,South,Sleep Aid,73.54,57.76,15.780000000000008
873,2023-01-26,Amoxicillin 500mg,3,21.36,Cash,North,Prescription,64.08,38.94,25.14
874,2023-10-19,Insulin Pen,5,91.48,Cash,East,Prescription,457.40000000000003,339.16,118.24000000000001
875,2023-09-14,Antacid Tablets,2,75.28,Cash,South,Digestive Health,150.56,112.37,38.19
876,2023-01-08,Cholesterol Med,5,8.9,Insurance,North,Prescription,44.5,37.21,7.289999999999999
877,2023-04-23,Pain Relief Gel,2,60.17,Insurance,South,Pain Relief,120.34,94.17,26.17
878,2023-12-21,Allergy Relief,3,20.39,Cash,West,Allergy,61.17,48.39,12.780000000000001
879,2023-09-10,Blood Pressure Med,3,82.05,Cash,North,Prescription,246.14999999999998,174.64,71.50999999999999
880,2023-06-29,Cough Syrup,4,62.39,Insurance,North,Cold & Flu,249.56,151.24,98.32
881,2023-07-26,Pain Relief Gel,2,93.91,Insurance,South,Pain Relief,187.82,127.28,60.53999999999999
882,2023-10-30,Ibuprofen 200mg,4,121.81,Cash,East,Pain Relief,487.24,348.3,138.94
883,2023-05-07,Antacid Tablets,2,48.45,Cash,West,Digestive Health,96.9,73.02,23.88000000000001
884,2023-02-25,Amoxicillin 500mg,4,144.5,Insurance,East,Prescription,578.0,423.28,154.72000000000003
885,2023-08-02,Sleep Aid Tablets,3,82.67,Cash,North,Sleep Aid,248.01,165.72,82.28999999999999
886,2023-01-14,Allergy Relief,5,94.65,Insurance,East,Allergy,473.25,297.96,175.29000000000002
887,2023-01-28,Amoxicillin 500mg,4,103.7,Cash,North,Prescription,414.8,249.07,165.73000000000002
888,2023-03-19,Insulin Pen,2,101.68,Insurance,East,Prescription,203.36,154.18,49.18000000000001
889,2023-08-04,Pain Relief Gel,2,79.09,Insurance,South,Pain Relief,158.18,117.63,40.55000000000001
890,2023-12-31,Baby Aspirin,3,67.17,Cash,East,Pain Relief,201.51,152.38,49.129999999999995
891,2023-06-03,Insulin Pen,2,12.8,Insurance,North,Prescription,25.6,16.94,8.66
892,2023-01-14,Cholesterol Med,1,8.2,Cash,West,Prescription,8.2,5.16,3.039999999999999
893,2023-07-06,Sleep Aid Tablets,5,56.9,Cash,West,Sleep Aid,284.5,221.32,63.18000000000001
894,2023-11-08,Nasal Spray,4,53.38,Cash,West,Cold & Flu,213.52,166.99,46.53
895,2023-01-07,Cough Syrup,5,61.22,Cash,North,Cold & Flu,306.1,210.19,95.91000000000003
896,2023-01-03,Sleep Aid Tablets,3,25.06,Insurance,East,Sleep Aid,75.17999999999999,55.15,20.029999999999994
897,2023-04-21,Antacid Tablets,4,112.03,Cash,West,Digestive Health,448.12,296.68,151.44
898,2023-08-26,Antihistamine,4,129.26,Cash,West,Allergy,517.04,393.25,123.78999999999996
899,2023-12-29,Antihistamine,1,141.11,Cash,West,Allergy,141.11,112.99,28.12000000000002
900,2023-08-27,Antacid Tablets,3,76.39,Cash,South,Digestive Health,229.17000000000002,173.36,55.81
901,2023-10-01,Ibuprofen 200mg,2,106.63,Insurance,North,Pain Relief,213.26,150.09,63.16999999999999
902,2023-10-21,Cholesterol Med,1,129.05,Cash,North,Prescription,129.05,88.73,40.32000000000001
903,2023-08-15,Cough Syrup,1,65.65,Insurance,North,Cold & Flu,65.65,48.76,16.890000000000008
904,2023-01-15,Amoxicillin 500mg,5,49.86,Insurance,North,Prescription,249.3,187.96,61.34
905,2023-07-11,Ibuprofen 200mg,5,140.83,Insurance,North,Pain Relief,704.1500000000001,505.31,198.8400000000001
906,2023-04-29,Vitamin D3 1000IU,5,79.77,Cash,South,Vitamins,398.84999999999997,294.14,104.70999999999998
907,2023-01-28,Antacid Tablets,1,77.1,Cash,East,Digestive Health,77.1,44.64,32.459999999999994
908,2023-07-21,Amoxicillin 500mg,2,30.87,Cash,South,Prescription,61.74,51.59,10.149999999999999
909,2023-02-08,Antihistamine,4,20.68,Cash,West,Allergy,82.72,65.12,17.599999999999994
910,2023-09-30,Acetaminophen 500mg,5,127.11,Insurance,South,Pain Relief,635.55,420.85,214.69999999999993
911,2023-08-19,Blood Pressure Med,2,94.05,Insurance,North,Prescription,188.1,135.21,52.889999999999986
912,2023-03-27,Nasal Spray,3,52.24,Cash,South,Cold & Flu,156.72,88.42,68.3
913,2023-05-06,Antihistamine,5,32.8,Cash,North,Allergy,164.0,92.23,71.77
914,2023-10-27,Cough Syrup,4,85.55,Cash,South,Cold & Flu,342.2,213.96,128.23999999999998
915,2023-01-25,Baby Aspirin,3,89.67,Cash,North,Pain Relief,269.01,203.62,65.38999999999999
916,2023-05-25,Insulin Pen,3,35.01,Cash,West,Prescription,105.03,84.62,20.409999999999997
917,2023-01-13,Blood Pressure Med,4,128.45,Cash,North,Prescription,513.8,368.78,145.01999999999998
918,2023-07-31,Blood Pressure Med,5,17.22,Cash,South,Prescription,86.1,61.1,24.999999999999993
919,2023-01-25,Acetaminophen 500mg,1,56.63,Insurance,West,Pain Relief,56.63,37.98,18.650000000000006
920,2023-03-09,Nasal Spray,4,103.66,Insurance,South,Cold & Flu,414.64,248.15,166.48999999999998
921,2023-03-08,Pain Relief Gel,4,44.75,Insurance,West,Pain Relief,179.0,104.81,74.19
922,2023-08-21,Nasal Spray,4,125.01,Insurance,East,Cold & Flu,500.04,389.13,110.91000000000003
923,2023-04-19,Vitamin D3 1000IU,3,112.28,Cash,East,Vitamins,336.84000000000003,278.99,57.85000000000002
924,2023-05-26,Vitamin D3 1000IU,2,119.41,Cash,East,Vitamins,238.82,164.19,74.63
925,2023-04-21,Allergy Relief,1,22.27,Cash,South,Allergy,22.27,16.65,5.620000000000001
926,2023-08-16,Antihistamine,5,25.38,Cash,South,Allergy,126.89999999999999,104.61,22.289999999999992
927,2023-04-21,Antihistamine,5,46.54,Cash,West,Allergy,232.7,134.28,98.41999999999999
928,2023-02-03,Antihistamine,2,80.12,Insurance,West,Allergy,160.24,125.17,35.07000000000001
929,2023-04-21,Allergy Relief,4,113.46,Cash,West,Allergy,453.84,333.59,120.25
930,2023-09-21,Cholesterol Med,1,126.3,Insurance,West,Prescription,126.3,92.15,34.14999999999999
931,2023-08-24,Ibuprofen 200mg,5,107.13,Cash,North,Pain Relief,535.65,341.62,194.02999999999997
932,2023-03-24,Baby Aspirin,5,139.65,Insurance,East,Pain Relief,698.25,527.3,170.95000000000005
933,2023-02-11,Baby Aspirin,4,112.12,Cash,North,Pain Relief,448.48,353.6,94.88
934,2023-04-11,Nasal Spray,2,49.41,Insurance,North,Cold & Flu,98.82,57.7,41.11999999999999
935,2023-01-06,Acetaminophen 500mg,1,43.44,Cash,North,Pain Relief,43.44,30.84,12.599999999999998
936,2023-06-29,Cough Syrup,2,105.95,Cash,North,Cold & Flu,211.9,122.98,88.92
937,2023-10-09,Nasal Spray,2,32.97,Cash,East,Cold & Flu,65.94,53.53,12.409999999999997
938,2023-11-16,Vitamin D3 1000IU,1,18.44,Cash,North,Vitamins,18.44,12.95,5.490000000000002
939,2023-08-14,Blood Pressure Med,1,82.17,Insurance,West,Prescription,82.17,65.11,17.060000000000002
940,2023-11-11,Amoxicillin 500mg,5,124.14,Cash,South,Prescription,620.7,409.93,210.77000000000004
941,2023-12-31,Sleep Aid Tablets,5,19.7,Insurance,West,Sleep Aid,98.5,57.87,40.63
942,2023-08-17,Insulin Pen,1,119.82,Cash,South,Prescription,119.82,67.39,52.42999999999999
943,2023-10-16,Allergy Relief,3,122.68,Insurance,West,Allergy,368.04,233.5,134.54000000000002
944,2023-05-30,Antacid Tablets,5,74.93,Cash,West,Digestive Health,374.65000000000003,233.51,141.14000000000004
945,2023-10-04,Amoxicillin 500mg,3,13.31,Cash,South,Prescription,39.93,28.67,11.259999999999998
946,2023-07-17,Cough Syrup,1,30.32,Insurance,East,Cold & Flu,30.32,16.87,13.45
947,2023-03-11,Antihistamine,5,107.58,Cash,North,Allergy,537.9,379.85,158.04999999999995
948,2023-04-22,Vitamin D3 1000IU,2,108.21,Cash,West,Vitamins,216.42,144.47,71.94999999999999
949,2023-01-04,Sleep Aid Tablets,1,135.26,Insurance,East,Sleep Aid,135.26,97.81,37.44999999999999
950,2023-12-16,Pain Relief Gel,4,89.49,Cash,North,Pain Relief,357.96,272.31,85.64999999999998
951,2023-11-27,Vitamin D3 1000IU,3,23.0,Insurance,East,Vitamins,69.0,51.08,17.92
952,2023-11-14,Vitamin D3 1000IU,1,22.61,Cash,East,Vitamins,22.61,19.11,3.5
953,2023-12-16,Antihistamine,1,109.56,Insurance,North,Allergy,109.56,64.8,44.760000000000005
954,2023-04-05,Antacid Tablets,5,31.65,Insurance,West,Digestive Health,158.25,107.44,50.81
955,2023-06-01,Allergy Relief,5,52.62,Insurance,East,Allergy,263.09999999999997,178.24,84.85999999999996
956,2023-11-07,Amoxicillin 500mg,5,75.65,Insurance,West,Prescription,378.25,255.36,122.88999999999999
957,2023-05-17,Antihistamine,4,8.59,Cash,West,Allergy,34.36,25.74,8.620000000000001
958,2023-09-04,Cough Syrup,5,41.08,Cash,West,Cold & Flu,205.39999999999998,143.15,62.24999999999997
959,2023-08-31,Allergy Relief,1,64.14,Insurance,North,Allergy,64.14,45.23,18.910000000000004
960,2023-01-31,Cough Syrup,5,45.55,Cash,South,Cold & Flu,227.75,154.8,72.94999999999999
961,2023-02-09,Allergy Relief,2,24.77,Cash,West,Allergy,49.54,41.99,7.549999999999997
962,2023-08-17,Antacid Tablets,5,110.56,Cash,South,Digestive Health,552.8,457.87,94.92999999999995
963,2023-02-05,Insulin Pen,4,122.91,Insurance,South,Prescription,491.64,315.79,175.84999999999997
964,2023-08-11,Cough Syrup,2,42.33,Cash,East,Cold & Flu,84.66,49.4,35.26
965,2023-01-06,Antihistamine,1,117.29,Cash,West,Allergy,117.29,94.06,23.230000000000004
966,2023-11-18,Allergy Relief,1,60.91,Insurance,West,Allergy,60.91,51.72,9.189999999999998
967,2023-08-08,Baby Aspirin,3,78.47,Cash,West,Pain Relief,235.41,150.14,85.27000000000001
968,2023-03-16,Vitamin D3 1000IU,2,129.12,Insurance,South,Vitamins,258.24,169.75,88.49000000000001
969,2023-01-04,Cholesterol Med,3,113.74,Insurance,North,Prescription,341.21999999999997,284.06,57.15999999999997
970,2023-12-01,Nasal Spray,2,121.74,Insurance,South,Cold & Flu,243.48,185.86,57.619999999999976
971,2023-05-14,Pain Relief Gel,2,24.84,Cash,West,Pain Relief,49.68,31.73,17.95
972,2023-04-28,Vitamin D3 1000IU,4,15.11,Cash,West,Vitamins,60.44,43.78,16.659999999999997
973,2023-04-04,Ibuprofen 200mg,3,134.54,Insurance,West,Pain Relief,403.62,336.32,67.30000000000001
974,2023-03-03,Insulin Pen,4,61.24,Insurance,South,Prescription,244.96,194.39,50.57000000000002
